Steering wheel angle_ma1,Steering wheel angle_ma2,Steering wheel angle_ma3,Steering wheel angle_ma4,Steering wheel angle_ma5,Brake pedal force_ma1,Brake pedal force_ma2,Brake pedal force_ma3,Brake pedal force_ma4,Brake pedal force_ma5,Gas pedal_ma1,Gas pedal_ma2,Gas pedal_ma3,Gas pedal_ma4,Gas pedal_ma5,Brake pedal_ma1,Brake pedal_ma2,Brake pedal_ma3,Brake pedal_ma4,Brake pedal_ma5,Clutch pedal_ma1,Clutch pedal_ma2,Clutch pedal_ma3,Clutch pedal_ma4,Clutch pedal_ma5,Left turn_ma1,Left turn_ma2,Left turn_ma3,Left turn_ma4,Left turn_ma5,Right turn_ma1,Right turn_ma2,Right turn_ma3,Right turn_ma4,Right turn_ma5,Gear_ma1,Gear_ma2,Gear_ma3,Gear_ma4,Gear_ma5,speed_ma1,speed_ma2,speed_ma3,speed_ma4,speed_ma5,RPM_ma1,RPM_ma2,RPM_ma3,RPM_ma4,RPM_ma5,maniobra
-1.02,-1.02,-1.02,0.2941333333333333,1.7656,1.36,1.36,1.36,1.36,1.36,15744.0,15744.0,15744.0,13130.666666666666,9848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8181.633333333333,7033.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9866666666666667,0.74,11.743333333333334,10.279166666666667,8.1437,5.641,4.23075,850.9482333333333,744.7525999999999,589.84171,540.0303333333333,627.420895,Turnings
-4.726666666666666,-2.8733333333333335,-2.1319999999999997,-1.2488,0.4895999999999999,1.36,1.36,1.36,1.36,1.36,14041.6,14892.8,15233.28,14862.506666666666,11167.04,0.0,0.0,0.0,0.0,0.0,10091.366666666667,5045.683333333333,3027.41,2953.3,8546.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.9833333333333333,0.99,0.9933333333333333,0.835,13.546,12.172500000000001,10.189599999999999,7.505599999999999,5.62925,995.7318333333333,889.1036833333333,742.46175,564.8271599999999,642.86526,Turnings
-10.075999999999999,-5.926,-3.9635999999999996,-2.9824,-1.1462,1.36,1.36,1.36,1.36,1.36,11114.666666666666,13728.0,14534.4,14896.213333333333,12392.0,0.0,0.0,0.0,0.0,0.0,22601.733333333334,11300.866666666667,6780.52,4520.346666666666,10393.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6333333333333333,1.3166666666666667,1.19,1.1266666666666667,1.035,13.849,13.261333333333335,11.6825,9.235133333333334,6.988250000000001,902.0135333333334,910.25665,816.06424,648.6821533333333,634.5699900000001,Turnings
-7.751333333333333,-7.765333333333333,-5.0672,-3.7181333333333337,-2.418,1.36,1.36,1.36,1.36,1.36,18813.866666666665,14886.4,15229.44,15400.96,14313.92,0.0,0.0,0.0,0.0,0.0,190.6,11300.866666666667,6780.52,4520.346666666666,6366.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.65,1.39,1.26,1.195,14.030000000000001,13.962166666666667,12.883799999999999,10.804466666666666,8.419400000000001,679.4562000000001,846.4613,834.41693,716.6666799999999,613.9479799999999,Turnings
-2.574,-5.829,-5.017399999999999,-3.6849333333333325,-2.8393,1.36,1.36,1.36,1.36,1.36,20142.933333333334,17351.466666666667,16197.76,16046.506666666666,15795.52,0.0,0.0,0.0,0.0,0.0,0.0,6255.183333333333,6780.52,4520.346666666666,3399.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.59,1.3933333333333333,1.295,15.265999999999998,14.496166666666666,13.936499999999999,12.221066666666665,9.96255,739.6723000000001,753.3433333333335,835.86937,769.4948266666667,634.6948649999999,Turnings
1.852,-1.8536666666666666,-4.4638,-3.315866666666666,-2.7419,1.36,1.36,1.36,1.36,1.36,24010.666666666668,21622.4,18061.44,17288.96,16902.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6780.52,4520.346666666666,3390.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.79,1.5266666666666666,1.395,16.842666666666666,15.735333333333333,14.9562,13.563733333333333,11.54995,817.0151333333332,762.83465,826.9134700000001,811.6033266666666,708.3775899999999,Turnings
1.678666666666667,0.8563333333333334,-2.8293999999999992,-2.9676,-2.4806999999999997,1.36,1.36,1.36,1.36,1.36,24987.733333333334,23542.4,20419.2,18520.32,17826.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.11,4520.346666666666,3390.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.66,1.495,18.900333333333332,17.443166666666666,16.046200000000002,14.9108,13.117899999999999,917.3756333333333,846.1853166666666,808.66591,847.2482933333333,775.56383,Turnings
1.7480000000000002,1.7133333333333334,-0.43379999999999996,-2.5916,-2.1986999999999997,1.36,1.36,1.36,1.36,1.36,26636.8,25835.733333333334,23462.4,20083.2,18998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.346666666666,3390.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.7933333333333332,1.595,21.06266666666666,19.450666666666667,17.6501,16.287933333333335,14.666300000000001,1022.7567333333333,944.2621833333334,856.27269,878.1885733333332,836.168465,Turnings
-1.614,0.03233333333333333,0.21480000000000005,-2.743733333333333,-2.4262,1.36,1.36,1.36,1.36,1.36,29721.6,27444.266666666666,25596.16,21849.6,20412.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.346666666666,3390.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.9266666666666667,1.695,23.591666666666665,21.778833333333335,19.6462,17.775466666666663,16.265,1146.8636666666669,1058.0096833333332,953.8425,908.7404400000001,894.129715,Turnings
-2.3659999999999997,-1.0463333333333333,0.04019999999999999,-1.6262666666666665,-2.4886,1.36,1.36,1.36,1.36,1.36,30299.733333333334,29286.4,27580.16,24894.293333333335,21888.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12,3390.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.795,26.505999999999997,24.38383333333333,21.9788,19.5368,17.95765,1289.2033999999999,1185.3974333333333,1067.8983699999999,948.52434,951.8838699999999,Turnings
-0.6153333333333334,-1.68,-0.3296,-0.5014666666666666,-2.3967,1.36,1.36,1.36,1.36,1.36,31110.4,30598.4,28848.0,26602.24,23454.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.895,29.532666666666664,27.279166666666665,24.5764,21.74513333333333,19.7663,1436.9431,1326.9689333333333,1194.75326,1056.4269066666666,1010.833365,Turnings
1.854,0.10500000000000001,-0.23600000000000002,0.42533333333333334,-1.5326999999999997,1.36,1.36,1.36,1.36,1.36,31526.4,31084.8,30121.6,28213.76,25270.4,0.0,0.0,0.0,0.0,0.0,132.76666666666668,66.38333333333334,39.83,26.553333333333335,1896.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,32.67333333333333,30.338833333333334,27.3836,24.215600000000002,21.714900000000004,1590.2427333333333,1476.2652666666665,1331.8904699999998,1177.1130066666667,1070.27819,Turnings
2.06,1.3396666666666666,-0.18400000000000002,0.4530666666666666,-0.30889999999999995,1.36,1.36,1.36,1.36,1.36,16206.933333333332,23829.333333333332,26376.32,26243.84,24919.36,0.0,0.0,0.0,0.0,0.0,26254.266666666666,13127.133333333333,7876.28,5250.8533333333335,3938.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666666,1.9833333333333334,1.99,1.9933333333333334,1.995,34.93633333333333,33.01316666666666,30.116300000000003,26.73886666666667,23.883200000000002,1647.1532,1580.0659166666667,1449.3806100000002,1289.6604666666665,1152.82665,Turnings
0.10333333333333333,1.0816666666666668,0.30000000000000004,0.11026666666666668,0.2574,1.36,1.36,1.36,1.36,1.36,12881.066666666668,19405.866666666665,24024.96,25329.066666666666,24810.56,0.0,0.0,0.0,0.0,0.0,22055.8,15144.55,9086.73,6057.82,4543.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.316666666666667,2.19,2.1266666666666665,2.095,34.455000000000005,34.295833333333334,32.0866,28.84253333333333,25.8664,1330.0950666666665,1500.3163,1460.13723,1335.46544,1206.989865,Turnings
-2.06,-0.2916666666666667,0.2168,-0.3974666666666667,0.1285,1.36,1.36,1.36,1.36,1.36,19916.8,15788.8,22023.04,24693.76,24801.6,0.0,0.0,0.0,0.0,0.0,119.93333333333334,15078.166666666666,9086.73,6057.82,4543.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.65,2.39,2.26,2.195,34.352666666666664,34.618500000000004,33.5244,30.70126666666667,27.7516,1213.4970666666666,1362.85435,1438.36462,1365.02058,1253.131495,Turnings
-3.08,-3.08,-3.08,-3.08,-3.08,1.36,1.36,1.36,1.36,1.36,32128.0,32128.0,32128.0,32128.0,32128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,34.61,34.61,34.61,34.61,34.61,1225.262,1225.262,1225.262,1225.262,1225.262,Turnings
-9.156190476190476,-9.156190476190476,-9.156190476190476,-9.156190476190476,-9.156190476190476,1.36,1.36,1.36,1.36,1.36,32128.238095238095,32128.238095238095,32128.238095238095,32128.238095238095,32128.238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,35.45333333333333,35.45333333333333,35.45333333333333,35.45333333333333,35.45333333333333,1256.2720476190475,1256.2720476190475,1256.2720476190475,1256.2720476190475,1256.2720476190475,Turnings
-9.565999999999999,-9.181951219512195,-9.181951219512195,-9.181951219512195,-9.181951219512195,1.36,1.36,1.36,1.36,1.36,32141.633333333335,32137.975609756097,32137.975609756097,32137.975609756097,32137.975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,36.884,36.380731707317075,36.380731707317075,36.380731707317075,36.380731707317075,1307.3933333333332,1289.3510487804876,1289.3510487804876,1289.3510487804876,1289.3510487804876,Turnings
-6.416,-7.972666666666667,-7.892459016393443,-7.892459016393443,-7.892459016393443,1.36,1.36,1.36,1.36,1.36,32150.333333333332,32140.483333333334,32140.27868852459,32140.27868852459,32140.27868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,38.75533333333333,37.356833333333334,37.31180327868852,37.31180327868852,37.31180327868852,1373.8449,1324.0957666666666,1322.4755409836066,1322.4755409836066,1322.4755409836066,Turnings
-2.126,-5.384666666666667,-6.36246913580247,-6.36246913580247,-6.36246913580247,1.36,1.36,1.36,1.36,1.36,32143.933333333334,32143.933333333334,32139.864197530864,32139.864197530864,32139.864197530864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,40.60966666666666,39.21566666666667,38.24024691358025,38.24024691358025,38.24024691358025,1439.6758666666667,1390.1813499999998,1355.46412345679,1355.46412345679,1355.46412345679,Turnings
0.003333333333333336,-2.0913333333333335,-4.9886,-4.96970297029703,-4.96970297029703,1.36,1.36,1.36,1.36,1.36,31789.4,31964.533333333333,32034.01,32034.940594059404,32034.940594059404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,42.44866666666666,41.066,39.2096,39.1640594059406,39.1640594059406,1504.9011666666668,1455.8519999999999,1389.8925100000001,1388.2625049504952,1388.2625049504952,Turnings
1.5793333333333333,0.15633333333333332,-2.7978000000000005,-3.9013223140495867,-3.9013223140495867,1.36,1.36,1.36,1.36,1.36,22982.4,27557.8,29393.32,29867.97520661157,29867.97520661157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,44.02333333333333,42.77816666666667,40.9819,40.022396694214876,40.022396694214876,1557.7410333333332,1515.1050833333331,1451.9560000000001,1417.9943223140494,1417.9943223140494,Turnings
-1.0293333333333334,0.05233333333333333,-1.3576000000000001,-3.6327659574468085,-3.6327659574468085,1.36,1.36,1.36,1.36,1.36,11778.133333333333,20734.0,25297.12,27286.304964539006,27286.304964539006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,44.19766666666667,43.766,42.3181,40.59163120567376,40.59163120567376,1557.9246333333333,1546.8880833333335,1497.4248599999999,1436.9211276595743,1436.9211276595743,Turnings
1.02,1.02,1.02,1.02,1.02,1.36,1.36,1.36,1.36,1.36,33221.0,33221.0,33221.0,33221.0,33221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,35.45,35.45,35.45,35.45,35.45,1726.749,1726.749,1726.749,1726.749,1726.749,Turnings
-4.756190476190476,-4.756190476190476,-4.756190476190476,-4.756190476190476,-4.756190476190476,1.36,1.36,1.36,1.36,1.36,33221.0,33221.0,33221.0,33221.0,33221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,37.22,37.22,37.22,37.22,37.22,1812.6765238095238,1812.6765238095238,1812.6765238095238,1812.6765238095238,1812.6765238095238,Turnings
-6.18,-5.450731707317073,-5.450731707317073,-5.450731707317073,-5.450731707317073,1.36,1.36,1.36,1.36,1.36,33221.0,33221.0,33221.0,33221.0,33221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,39.88066666666667,38.93195121951219,38.93195121951219,38.93195121951219,38.93195121951219,1942.2102999999997,1896.0354146341465,1896.0354146341465,1896.0354146341465,1896.0354146341465,Turnings
-3.084,-4.253666666666667,-4.167213114754098,-4.167213114754098,-4.167213114754098,1.36,1.36,1.36,1.36,1.36,33221.0,33221.0,33221.0,33221.0,33221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,43.22633333333333,40.69666666666667,40.61065573770492,40.61065573770492,40.61065573770492,2105.0815,1981.9435833333334,1977.7600655737706,1977.7600655737706,1977.7600655737706,Turnings
-1.02,-2.912,-3.390123456790123,-3.390123456790123,-3.390123456790123,1.36,1.36,1.36,1.36,1.36,33221.0,33221.0,33221.0,33221.0,33221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,46.48966666666667,44.026833333333336,42.2620987654321,42.2620987654321,42.2620987654321,2263.8523,2144.0173833333333,2058.114197530864,2058.114197530864,2058.114197530864,Turnings
-1.02,-1.192,-2.9602,-2.9207920792079207,-2.9207920792079207,1.36,1.36,1.36,1.36,1.36,31440.933333333334,32330.966666666667,32686.98,32692.26732673267,32692.26732673267,0.0,0.0,0.0,0.0,0.0,1966.0333333333333,983.0166666666667,589.81,583.9702970297029,583.9702970297029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,49.657666666666664,47.26199999999999,43.964800000000004,43.88049504950495,43.88049504950495,2420.0875666666666,2302.4975333333336,2141.6055499999998,2137.4980594059407,2137.4980594059407,Turnings
-1.02,-1.02,-2.1552,-2.6066115702479338,-2.6066115702479338,1.36,1.36,1.36,1.36,1.36,18385.866666666665,25803.433333333334,28770.46,29542.867768595042,29542.867768595042,0.0,0.0,0.0,0.0,0.0,23432.333333333332,11716.166666666666,7029.7,5809.669421487603,5809.669421487603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2666666666666666,2.1333333333333333,2.08,2.0661157024793386,2.0661157024793386,50.90533333333334,49.499,46.655699999999996,45.018099173553715,45.018099173553715,2153.554,2247.64725,2174.35992,2111.5884214876032,2111.5884214876032,Turnings
-0.068,-0.544,-0.8376,-2.1790070921985816,-2.1790070921985816,1.36,1.36,1.36,1.36,1.36,26429.866666666665,23782.566666666666,27557.94,29204.64539007092,29204.64539007092,0.0,0.0,0.0,0.0,0.0,3508.9,11716.166666666666,7029.7,4985.602836879432,4985.602836879432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.466666666666667,2.28,2.198581560283688,2.198581560283688,50.385,50.54666666666667,48.5982,45.78744680851064,45.78744680851064,1782.0988666666667,2074.89145,2134.63285,2065.2534539007092,2065.2534539007092,Turnings
1.02,0.136,-0.3264,-1.6583999999999999,-1.781614906832298,1.36,1.36,1.36,1.36,1.36,27157.333333333332,22650.666666666668,26344.78,28636.853333333333,28950.05590062112,0.0,0.0,0.0,0.0,0.0,0.0,10733.15,7029.7,4686.466666666666,4366.273291925466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,2.48,2.32,2.298136645962733,51.22966666666667,50.90116666666667,50.0875,47.2414,46.49689440993789,1813.2548333333332,1862.8239333333333,2070.1337599999997,2054.5706466666666,2035.1350310559005,Turnings
0.8153333333333334,0.7136666666666667,0.0202,-0.7393333333333333,-1.5059668508287292,1.36,1.36,1.36,1.36,1.36,27150.933333333334,27154.133333333335,25130.34,27827.226666666666,28751.022099447513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7029.7,4686.466666666666,3883.8121546961324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.68,2.453333333333333,2.3756906077348066,52.299,51.501999999999995,51.140800000000006,49.04566666666667,47.16745856353591,1851.095,1822.743333333333,1981.59549,2049.1725333333334,2015.8386685082874,Turnings
-1.6119999999999999,-0.29600000000000004,-0.3,-0.54,-1.6300999999999999,1.36,1.36,1.36,1.36,1.36,27146.666666666668,27149.866666666665,24449.28,27017.173333333332,28568.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.89,4686.466666666666,3514.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.88,2.5866666666666664,2.44,53.35366666666666,52.5595,51.7767,50.540400000000005,47.87075,1888.3743666666667,1860.3027333333332,1869.31597,2026.8481333333336,2005.46076,Turnings
-2.088,-1.2346666666666668,-0.45520000000000005,-0.6434666666666666,-1.3052000000000001,1.36,1.36,1.36,1.36,1.36,27142.4,27146.666666666668,27150.72,26207.12,27960.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686.466666666666,3514.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.72,2.54,54.38333333333333,53.60616666666667,52.5518,51.73446666666667,49.60375,1924.7456666666665,1897.2893333333334,1859.91901,1988.0628199999996,2017.139465,Turnings
-1.0546666666666666,-1.8123333333333334,-0.7408000000000001,-0.6434666666666666,-0.7892,1.36,1.36,1.36,1.36,1.36,27148.8,27147.733333333334,27149.44,25397.92,27353.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686.466666666666,3514.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.8533333333333335,2.64,55.39933333333333,54.63533333333333,53.59400000000001,52.636,51.09610000000001,1960.6971666666666,1933.6755166666667,1896.86593,1933.2783399999998,2015.7493900000002,Turnings
-1.02,-1.2786666666666666,-1.1488,-0.6434666666666667,-0.7376,1.36,1.36,1.36,1.36,1.36,27153.066666666666,27149.866666666665,27148.8,27005.866666666665,26746.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.78,3514.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.74,56.394333333333336,55.64383333333333,54.622299999999996,53.358333333333334,52.3549,1995.8642666666667,1969.3209833333335,1933.2142000000001,1888.2692599999998,2001.6739799999998,Turnings
-1.02,-1.02,-1.4953999999999998,-0.6978666666666666,-0.7376,1.36,1.36,1.36,1.36,1.36,26502.4,26826.666666666668,26954.24,27020.8,26042.29,0.0,0.0,0.0,0.0,0.0,2038.8333333333333,1019.4166666666666,611.65,407.76666666666665,3820.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.84,57.34133333333333,56.62083333333333,55.623099999999994,54.336733333333335,53.38195,2028.9968000000001,2003.6999833333332,1968.4930000000002,1923.046693333333,1975.044245,Turnings
-1.02,-1.02,-1.1752,-0.9698666666666668,-0.7375999999999999,1.36,1.36,1.36,1.36,1.36,22803.2,24833.066666666666,25759.36,26222.506666666668,25104.32,0.0,0.0,0.0,0.0,0.0,1244.1666666666667,1042.9166666666667,625.75,417.1666666666667,3532.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.94,58.141666666666666,57.5115,56.5652,55.318533333333335,54.170950000000005,2055.713,2034.3720833333332,2001.3075399999998,1957.43804,1935.3117550000002,Turnings
-1.02,-1.02,-1.02,-1.2418666666666667,-0.7376,1.36,1.36,1.36,1.36,1.36,9196.8,17766.4,21520.64,23395.84,24335.68,0.0,0.0,0.0,0.0,0.0,0.0,1042.9166666666667,625.75,417.1666666666667,312.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,58.00533333333333,57.889,57.192,56.083866666666665,54.8719,2043.0407999999998,2043.5729,2020.98434,1982.8324266666666,1940.4516749999998,Turnings
-1.02,-1.02,-1.02,-1.2336,-0.8804000000000001,1.7886666666666668,1.5743333333333334,1.4886000000000001,1.4457333333333333,1.4243000000000001,183.46666666666667,9041.066666666668,16090.24,19775.573333333334,21619.84,145.6,72.8,43.68,29.12,21.84,0.0,23.5,625.75,417.1666666666667,312.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,55.947333333333326,57.109,57.107299999999995,56.368599999999994,55.350649999999995,1962.5682333333332,2009.9542666666666,2014.26025,1990.4108333333334,1955.5630899999999,Turnings
-1.02,-1.02,-1.02,-1.0269333333333333,-1.0844,1.6563333333333334,1.5743333333333334,1.4886,1.4457333333333333,1.4243000000000001,0.0,1984.0,10659.84,16156.586666666666,18904.32,100.63333333333334,72.8,43.68,29.12,21.84,0.0,0.0,625.75,417.1666666666667,312.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,52.84466666666667,55.02283333333333,56.1926,56.093599999999995,55.40745,1852.7434333333333,1931.4433,1978.5809299999999,1978.465586666667,1955.8975650000002,Turnings
-1.02,-1.02,-1.02,-1.02,-1.2577,1.36,1.5743333333333334,1.4886000000000001,1.4457333333333333,1.4243000000000001,0.0,0.0,5424.64,12537.173333333334,16189.44,0.0,72.8,43.68,29.12,21.84,0.0,0.0,14.1,417.1666666666667,312.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,49.958999999999996,52.18616666666666,54.5312,55.308933333333336,55.07715,1752.6497333333332,1830.1664833333334,1916.8642399999999,1948.6686066666664,1942.67862,Turnings
-1.02,-1.02,-1.02,-1.02,-1.0976,2.844666666666667,2.102333333333333,1.9340000000000002,1.7426666666666666,1.6470000000000002,0.0,0.0,1190.4,8916.906666666666,13474.88,503.2,251.6,194.64,129.76,97.32,83.53333333333333,41.766666666666666,25.06,433.87333333333333,325.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,47.11566666666667,49.239000000000004,52.1438,54.007466666666666,54.3545,1651.694,1726.6361833333333,1829.6187100000002,1900.43554,1915.463125,Turnings
-3.08,-3.08,-3.08,-3.08,-3.08,1.36,1.36,1.36,1.36,1.36,33992.0,33992.0,33992.0,33992.0,33992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,30.28,30.28,30.28,30.28,30.28,1475.27,1475.27,1475.27,1475.27,1475.27,Turnings
-2.7866666666666666,-2.7866666666666666,-2.7866666666666666,-2.7866666666666666,-2.7866666666666666,1.36,1.36,1.36,1.36,1.36,33961.04761904762,33961.04761904762,33961.04761904762,33961.04761904762,33961.04761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,32.179047619047616,32.179047619047616,32.179047619047616,32.179047619047616,32.179047619047616,1567.6188095238097,1567.6188095238097,1567.6188095238097,1567.6188095238097,1567.6188095238097,Turnings
1.6840000000000002,0.4058536585365854,0.4058536585365854,0.4058536585365854,0.4058536585365854,1.36,1.36,1.36,1.36,1.36,33966.0,33965.04878048781,33965.04878048781,33965.04878048781,33965.04878048781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,35.068333333333335,34.03878048780488,34.03878048780488,34.03878048780488,34.03878048780488,1708.4457666666667,1658.2755853658537,1658.2755853658537,1658.2755853658537,1658.2755853658537,Turnings
-0.478,-0.597,-0.6377049180327868,-0.6377049180327868,-0.6377049180327868,1.36,1.36,1.36,1.36,1.36,33728.166666666664,33846.0,33848.39344262295,33848.39344262295,33848.39344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,38.63733333333334,35.92549999999999,35.83295081967213,35.83295081967213,35.83295081967213,1882.2848,1750.156,1745.6496721311476,1745.6496721311476,1745.6496721311476,Turnings
